num,imdb_id,number_of _posters
3831,tt1313145,1
3832,tt0456899,3
3833,tt0204471,2
3834,tt0210070,15
3835,tt7086706,4
3836,tt0420260,9
3837,tt0425055,3
3838,tt0423853,2
3839,tt0414853,27
3840,tt0184719,1
3841,tt1056422,2
3842,tt0401233,18
3843,tt0388473,17
3844,tt0354356,5
3845,tt0455958,6
3846,tt0485185,1
3847,tt0493430,15
3848,tt0215139,1
3849,tt0388888,5
3850,tt0436864,1
3851,tt0444628,8
3852,tt0098382,39
3853,tt0318725,4
3854,tt0434409,67
3855,tt0233841,5
3856,tt0239381,5
3857,tt0292527,1
3858,tt1120897,2
3859,tt0476991,4
3860,tt8069134,1
3861,tt2930668,1
3862,tt1003115,1
3863,tt0360130,8
3864,tt1087578,15
3865,tt0840406,2
3866,tt0432290,1
3867,tt0912590,3
3868,tt0283422,3
3869,tt0838241,3
3870,tt0782867,2
3871,tt0469641,38
3872,tt0479143,47
3873,tt0284478,2
3874,tt0476550,1
3875,tt0953363,1
3876,tt0424237,3
3877,tt0183613,2
3878,tt0421729,24
3879,tt0110405,1
3880,tt0424025,1
3881,tt5612152,3
3882,tt1279083,2
3883,tt0462590,25
3884,tt0240980,3
3885,tt0396223,1
3886,tt0048308,6
3887,tt0416825,2
3888,tt0268797,1
3889,tt0498097,5
3890,tt0424095,42
3891,tt0280424,3
3892,tt0213569,0
3893,tt0879843,10
3894,tt1267319,3
3895,tt0417189,6
3896,tt4268796,1
3897,tt0469589,1
3898,tt0342316,1
3899,tt4876734,2
3900,tt0292066,4
3901,tt1153690,2
3902,tt0430357,40
3903,tt0990404,1
3904,tt0428649,1
3905,tt0457939,28
3906,tt1185405,1
3907,tt0406038,3
3908,tt0046521,6
3909,tt0912599,1
3910,tt3612032,13
3911,tt0389328,15
3912,tt0290823,2
3913,tt0101635,12
3914,tt0951318,2
3915,tt3026144,4
3916,tt0197569,2
3917,tt0058536,10
3918,tt0455612,9
3919,tt0332047,18
3920,tt5199264,1
3921,tt0076637,11
3922,tt0301524,12
3923,tt0814666,3
3924,tt0263957,4
3925,tt0887732,2
3926,tt0063462,21
3927,tt0120034,9
3928,tt0405866,6
3929,tt0249893,1
3930,tt0218379,1
3931,tt0156740,2
3932,tt1133989,3
3933,tt0235198,12
3934,tt0463985,67
3935,tt0216689,2
3936,tt0427380,1
3937,tt0401855,32
3938,tt0815182,1
3939,tt0119923,1
3940,tt0988102,2
3941,tt0393735,20
3942,tt0437238,4
3943,tt0082269,2
3944,tt3203606,34
3945,tt0119094,46
3946,tt0997246,2
3947,tt0409182,20
3948,tt0380485,3
3949,tt0319237,3
3950,tt1590255,0
3951,tt1078188,7
3952,tt0119506,3
3953,tt0489560,2
3954,tt1129921,1
3955,tt0314062,1
3956,tt0763852,2
3957,tt0318780,2
3958,tt0780046,3
3959,tt0227671,1
3960,tt0390159,4
3961,tt0382806,3
3962,tt0287963,5
3963,tt1122836,5
3964,tt0910559,5
3965,tt0806203,17
3966,tt0449059,33
3967,tt0046451,12
3968,tt0996605,6
3969,tt0130827,33
3970,tt0245573,5
3971,tt1086340,1
3972,tt0437863,12
3973,tt0208911,3
3974,tt2846600,2
3975,tt0240419,4
3976,tt0217287,0
3977,tt0799916,1
3978,tt0119457,2
3979,tt0291988,5
3980,tt1176251,10
3981,tt0210382,8
3982,tt0143874,3
3983,tt0308772,4
3984,tt0156096,3
3985,tt0758732,5
3986,tt0831884,9
3987,tt0884842,1
3988,tt0173910,4
3989,tt0355954,9
3990,tt0314006,4
3991,tt0341569,4
3992,tt2415464,4
3993,tt0219374,4
3994,tt0260746,1
3995,tt0430304,15
3996,tt0208993,4
3997,tt0143261,4
3998,tt0275067,2
3999,tt0060291,2
4000,tt0156887,17
4001,tt1112115,3
4002,tt0359045,5
4003,tt0445990,11
4004,tt0217019,5
4005,tt0337632,1
4006,tt0415234,2
4007,tt0192657,7
4008,tt1606382,4
4009,tt0334416,1
4010,tt0262911,1
4011,tt0450259,48
4012,tt0234837,6
4013,tt0124777,3
4014,tt0043326,0
4015,tt0398835,1
4016,tt0417385,7
4017,tt0260695,3
4018,tt0493421,4
4019,tt0043469,10
4020,tt0200849,6
4021,tt0446298,3
4022,tt1262046,1
4023,tt0162662,4
4024,tt0322936,0
4025,tt0052698,8
4026,tt0216625,7
4027,tt0436697,22
4028,tt0146990,1
4029,tt0236019,2
4030,tt0094963,27
4031,tt0406816,31
4032,tt0193253,16
4033,tt0110978,14
4034,tt0252510,1
4035,tt0226190,1
4036,tt0037428,2
4037,tt0825244,5
4038,tt1701210,23
4039,tt0361625,1
4040,tt1122599,2
4041,tt0120848,1
4042,tt0075005,32
4043,tt0286476,3
4044,tt0381429,4
4045,tt0119784,9
4046,tt0490579,3
4047,tt0461209,1
4048,tt0912596,1
4049,tt0236576,2
4050,tt0422950,2
4051,tt0395461,2
4052,tt0369060,11
4053,tt0809407,6
4054,tt0974613,10
4055,tt1157720,5
4056,tt0492481,5
4057,tt0059229,9
4058,tt0841084,3
4059,tt0251433,6
4060,tt0120748,3
4061,tt0334725,5
4062,tt0758764,1
4063,tt0362129,2
4064,tt0412308,4
4065,tt0416331,3
4066,tt0454084,5
4067,tt0119237,5
4068,tt0339806,10
4069,tt0211387,8
4070,tt0414982,23
4071,tt0221838,3
4072,tt0277941,11
4073,tt0412637,4
4074,tt0487419,13
4075,tt0119209,3
4076,tt0417871,2
4077,tt0056846,7
4078,tt0760160,1
4079,tt0306228,1
4080,tt0401420,10
4081,tt0196699,1
4082,tt0073540,23
4083,tt0365686,20
4084,tt0482571,58
4085,tt4979110,1
4086,tt0264802,1
4087,tt0410297,31
4088,tt0829432,3
4089,tt0054167,15
4090,tt0816545,2
4091,tt0108045,1
4092,tt0065234,16
4093,tt0779982,22
4094,tt0278522,2
4095,tt0054821,12
4096,tt0790769,2
4097,tt0462579,4
4098,tt1164092,1
4099,tt0374330,7
4100,tt0870122,2
4101,tt1221141,2
4102,tt0758766,25
4103,tt0306432,4
4104,tt0172704,0
4105,tt0220596,1
4106,tt0216569,0
4107,tt0415932,3
4108,tt0138493,1
4109,tt0408345,21
4110,tt0262076,1
4111,tt0427276,2
4112,tt3384118,1
4113,tt0207998,1
4114,tt0362506,1
4115,tt0463486,7
4116,tt0456149,6
4117,tt0768218,6
4118,tt0192194,4
4119,tt0466342,20
4120,tt1292703,1
4121,tt0374783,1
4122,tt0389361,1
4123,tt4092422,2
4124,tt0274643,0
4125,tt0783608,13
4126,tt0875113,10
4127,tt0405357,1
4128,tt0104073,6
4129,tt1333631,1
4130,tt0306597,1
4131,tt0455857,18
4132,tt0450278,37
4133,tt1202203,2
4134,tt0832937,2
4135,tt5157682,8
4136,tt0285052,3
4137,tt0991150,5
4138,tt0067866,17
4139,tt0020697,13
4140,tt0991167,4
4141,tt0372806,1
4142,tt0396752,19
4143,tt0284491,18
4144,tt0887745,2
4145,tt0178642,2
4146,tt0420251,8
4147,tt0192949,3
4148,tt0787500,2
4149,tt0487273,4
4150,tt0384537,48
4151,tt0838233,2
4152,tt0390632,1
4153,tt0225196,1
4154,tt0244528,1
4155,tt0161216,2
4156,tt0859765,6
4157,tt0758794,10
4158,tt0210357,1
4159,tt0300620,12
4160,tt1572502,6
4161,tt0269217,5
4162,tt0847897,2
4163,tt0385726,11
4164,tt0333645,2
4165,tt0209037,5
4166,tt1020936,1
4167,tt0045274,15
4168,tt0402406,1
4169,tt0452637,27
4170,tt0120394,2
4171,tt5710514,9
4172,tt0414344,2
4173,tt0109306,6
4174,tt0061728,11
4175,tt0454841,23
4176,tt0366943,5
4177,tt1034325,5
4178,tt0185390,1
4179,tt0118172,5
4180,tt0409838,1
4181,tt0281176,2
4182,tt0464184,4
4183,tt0420223,28
4184,tt0234805,2
4185,tt0365376,18
4186,tt0277622,1
4187,tt0120861,3
4188,tt0125994,2
4189,tt0155796,6
4190,tt1068634,1
4191,tt0375785,8
4192,tt0290249,1
4193,tt0398963,8
4194,tt0072315,2
4195,tt0119623,3
4196,tt0246592,4
4197,tt0461804,1
4198,tt0376543,4
4199,tt0387055,5
4200,tt0835034,2
4201,tt0443543,43
4202,tt0459242,1
4203,tt0420294,17
4204,tt0433386,26
4205,tt0381392,6
4206,tt0421206,22
4207,tt5715410,29
4208,tt0380275,5
4209,tt0118020,1
4210,tt0339579,10
4211,tt0391483,2
4212,tt3688342,1
4213,tt0252684,2
4214,tt0408985,13
4215,tt0479044,5
4216,tt0174885,1
4217,tt0310149,5
4218,tt0995061,1
4219,tt0081163,19
4220,tt0437857,9
4221,tt0118229,2
4222,tt0402057,13
4223,tt0202642,1
4224,tt0395173,11
4225,tt0239507,2
4226,tt0424435,2
4227,tt0167925,3
4228,tt0365411,1
4229,tt1342115,4
4230,tt0457430,59
4231,tt0762121,14
4232,tt0809439,3
4233,tt0053472,31
4234,tt0343172,1
4235,tt1037228,6
4236,tt0118783,2
4237,tt1285252,1
4238,tt1202579,2
4239,tt0469897,3
4240,tt0410764,10
4241,tt0275688,1
4242,tt0332701,1
4243,tt0841992,1
4244,tt0262774,1
4245,tt0417182,0
4246,tt0160905,3
4247,tt0287986,3
4248,tt0483726,13
4249,tt0451966,3
4250,tt1133594,5
4251,tt0443632,23
4252,tt1157620,1
4253,tt0342300,1
4254,tt0458367,7
4255,tt0234988,3
4256,tt0404163,6
4257,tt1225296,4
4258,tt0206634,49
4259,tt0291003,5
4260,tt0245479,4
4261,tt0790604,22
4262,tt0139394,1
4263,tt0217351,2
4264,tt0305178,2
4265,tt0240122,1
4266,tt0379577,4
4267,tt0118834,3
4268,tt0192745,2
4269,tt0380689,4
4270,tt0228301,1
4271,tt0810988,7
4272,tt0769508,3
4273,tt0855895,3
4274,tt4550420,5
4275,tt0794374,3
4276,tt0114196,2
4277,tt0111342,3
4278,tt0446046,19
4279,tt0377088,2
4280,tt0840019,1
4281,tt0116514,15
4282,tt0297389,4
4283,tt0289054,8
4284,tt0111503,30
4285,tt0984175,3
4286,tt0156757,1
4287,tt0446676,3
4288,tt0307568,1
4289,tt0330775,3
4290,tt0387037,3
4291,tt0834941,6
4292,tt0466816,9
4293,tt0127319,1
4294,tt1262863,1
4295,tt0160672,4
4296,tt0071615,19
4297,tt0483578,6
4298,tt0351461,3
4299,tt0217355,9
4300,tt1143155,3
4301,tt1326900,1
4302,tt0248190,1
4303,tt0120263,4
4304,tt0496321,1
4305,tt0819723,1
4306,tt0226935,3
4307,tt0317234,4
4308,tt1157694,1
4309,tt1157705,3
4310,tt0790623,7
4311,tt0449467,32
4312,tt0762117,2
4313,tt0420509,8
4314,tt0384683,4
4315,tt0417148,27
4316,tt0457940,2
4317,tt0064285,8
4318,tt0808261,1
4319,tt0332379,20
4320,tt0454945,17
4321,tt0307351,2
4322,tt0167125,1
4323,tt0308672,1
4324,tt0889134,6
4325,tt0116762,3
4326,tt0139951,2
4327,tt0064757,76
4328,tt0157016,6
4329,tt0418689,37
4330,tt0430916,3
4331,tt0982908,2
4332,tt0488988,7
4333,tt0303917,1
4334,tt0118756,4
4335,tt0300069,4
4336,tt0475276,18
4337,tt0119534,2
4338,tt1224153,2
4339,tt0402417,2
4340,tt0450334,1
4341,tt0138623,5
4342,tt0075824,24
4343,tt0044741,18
4344,tt0424993,19
4345,tt0081235,2
4346,tt0275263,0
4347,tt0804507,15
4348,tt0283991,1
4349,tt1015971,2
4350,tt0303356,2
4351,tt0189475,1
4352,tt0479884,39
4353,tt0119842,3
4354,tt0315110,4
4355,tt1887814,3
4356,tt0361668,4
4357,tt0076670,7
4358,tt4900156,2
4359,tt0212132,3
4360,tt0087869,1
4361,tt3758172,26
4362,tt0472050,4
4363,tt1127221,9
4364,tt0416887,1
4365,tt0887764,1
4366,tt0428965,1
4367,tt0438327,1
4368,tt0177068,5
4369,tt0289229,2
4370,tt0430634,11
4371,tt0053459,14
4372,tt2812398,1
4373,tt0120753,10
4374,tt0119207,1
4375,tt0841925,6
4376,tt1035731,1
4377,tt0114367,19
4378,tt0435625,29
4379,tt0787515,1
4380,tt0279083,2
4381,tt0427944,25
4382,tt1333634,1
4383,tt3625294,1
4384,tt0424345,26
4385,tt1592292,4
4386,tt0166695,2
4387,tt0469754,8
4388,tt0195909,1
4389,tt0325478,2
4390,tt0398103,1
4391,tt0348354,1
4392,tt0115046,2
4393,tt0369295,1
4394,tt0244794,1
4395,tt0056801,31
4396,tt0906665,4
4397,tt0205735,7
4398,tt0402141,1
4399,tt0493402,8
4400,tt0127288,2
4401,tt0880440,7
4402,tt0116851,1
4403,tt0772168,7
4404,tt1212909,2
4405,tt4653186,2
4406,tt0176415,1
4407,tt0139564,2
4408,tt0497116,21
4409,tt0869994,12
4410,tt0262826,1
4411,tt0849480,1
4412,tt1594968,1
4413,tt0411705,16
4414,tt0475944,22
4415,tt0441796,10
4416,tt3956334,1
4417,tt0245157,1
4418,tt0190861,11
4419,tt0387877,24
4420,tt0124437,3
4421,tt2342708,2
4422,tt0361322,1
4423,tt0286751,12
4424,tt0425253,6
4425,tt0230098,3
4426,tt0259442,4
4427,tt0465624,21
4428,tt0914358,1
4429,tt0468548,3
4430,tt0425210,41
4431,tt0479046,2
4432,tt0368264,1
4433,tt0207524,3
4434,tt0349079,1
4435,tt0407236,2
4436,tt0120657,37
4437,tt0039631,16
4438,tt0317052,2
4439,tt0337879,6
4440,tt1028581,8
4441,tt1032854,1
4442,tt1284526,3
4443,tt0790799,13
4444,tt0234940,3
4445,tt1232824,1
4446,tt0466856,6
4447,tt0813391,1
4448,tt0452711,2
4449,tt0458375,1
4450,tt0181733,1
4451,tt0326664,3
4452,tt0458438,6
4453,tt0971162,2
4454,tt0238321,2
4455,tt0472126,4
4456,tt0381668,5
4457,tt0434215,4
4458,tt1172206,8
4459,tt0313737,20
4460,tt0465436,9
4461,tt0119007,1
4462,tt1735485,13
4463,tt0175777,1
4464,tt0800272,1
4465,tt1049948,3
4466,tt0995829,6
4467,tt0358590,1
4468,tt0177749,4
4469,tt0420087,14
4470,tt0454919,6
4471,tt0910847,3
4472,tt0260713,1
4473,tt0367097,3
4474,tt0466943,1
4475,tt0255111,1
4476,tt0236447,1
4477,tt0310775,16
4478,tt0308488,1
4479,tt0211219,1
4480,tt0371739,4
4481,tt0424136,20
4482,tt0432260,1
4483,tt0452701,1
4484,tt0796302,7
4485,tt1185833,1
4486,tt0113026,2
4487,tt0486551,10
4488,tt0437800,8
4489,tt0419946,21
4490,tt0443698,1
4491,tt0222293,1
4492,tt0372370,1
4493,tt0762110,5
4494,tt1289512,0
4495,tt2082496,5
4496,tt0309600,5
4497,tt0821810,3
4498,tt0164221,5
4499,tt0204137,12
4500,tt0763840,16
4501,tt1326204,1
4502,tt0263671,2
4503,tt0074462,4
4504,tt0144801,2
4505,tt0464029,7
4506,tt0184510,3
4507,tt0070518,10
4508,tt0339638,1
4509,tt0311943,4
4510,tt1024942,6
4511,tt0444672,6
4512,tt0179063,1
4513,tt0332831,3
4514,tt0384819,11
4515,tt0456012,2
4516,tt0361498,2
4517,tt1233381,10
4518,tt1714833,13
4519,tt0370032,19
4520,tt0047892,11
4521,tt0784977,1
4522,tt4162034,1
4523,tt0335126,2
4524,tt1051245,1
4525,tt4687358,11
4526,tt0997147,2
4527,tt0148841,2
4528,tt0099587,11
4529,tt2058636,2
4530,tt0304678,7
4531,tt0317965,4
4532,tt0343107,2
4533,tt0123028,1
4534,tt0342804,1
4535,tt0116480,2
4536,tt0808438,1
4537,tt0433383,17
4538,tt1012757,3
4539,tt0462519,23
4540,tt0150338,1
4541,tt1027658,2
4542,tt0455590,33
4543,tt0462333,1
4544,tt1187354,1
4545,tt0060138,7
4546,tt0286594,3
4547,tt0830570,3
4548,tt0465551,17
4549,tt1077275,0
4550,tt0420952,1
4551,tt0214557,1
4552,tt0498366,1
4553,tt0799976,1
4554,tt0426627,4
4555,tt0893509,5
4556,tt0474622,2
4557,tt0358647,1
4558,tt0226430,2
4559,tt0201899,2
4560,tt0161977,1
4561,tt5503786,1
4562,tt0442286,7
4563,tt0491661,1
4564,tt0102556,2
4565,tt0120352,1
4566,tt0368745,1
4567,tt0308595,3
4568,tt0828065,6
4569,tt1024746,3
4570,tt0117214,3
4571,tt0410818,1
4572,tt0119819,3
4573,tt0184115,1
4574,tt0117350,2
4575,tt0397078,22
4576,tt0183065,1
4577,tt0795376,3
4578,tt0207201,29
4579,tt0255309,2
4580,tt0832906,1
4581,tt0488658,10
4582,tt0233315,1
4583,tt0168740,12
4584,tt0464105,3
4585,tt0071222,17
4586,tt0098308,8
4587,tt0337868,3
4588,tt0330080,2
4589,tt0810768,0
4590,tt0783681,1
4591,tt0177746,3
4592,tt0178988,2
4593,tt0244709,4
4594,tt0042876,35
4595,tt0354578,1
4596,tt0327643,8
4597,tt0780492,3
4598,tt0056868,3
4599,tt0120491,4
4600,tt0188128,4
4601,tt0206762,1
4602,tt0400234,1
4603,tt0384573,2
4604,tt1280011,1
4605,tt1212007,4
4606,tt0377556,2
4607,tt0360216,1
4608,tt0326148,1
4609,tt0968760,1
4610,tt0120594,7
4611,tt0342275,2
4612,tt0120213,5
4613,tt0436262,4
4614,tt0335351,1
4615,tt0439774,2
4616,tt0309061,2
4617,tt0283469,1
4618,tt0348529,7
4619,tt0422720,16
4620,tt0914845,2
4621,tt0230783,1
4622,tt0120220,2
4623,tt0008112,2
4624,tt0377701,2
4625,tt2486792,1
4626,tt0308353,17
4627,tt0049366,12
4628,tt0202831,1
4629,tt0978649,4
4630,tt0462395,3
4631,tt1308134,1
4632,tt0819714,17
4633,tt0097790,5
4634,tt0801526,7
4635,tt0119429,3
4636,tt1612558,1
4637,tt0118980,5
4638,tt0175159,2
4639,tt0454864,7
4640,tt5943424,0
4641,tt0382691,5
4642,tt0305568,10
4643,tt1232790,3
4644,tt0119828,4
4645,tt0251191,1
4646,tt0441761,4
4647,tt0218433,1
4648,tt0116502,14
4649,tt0067698,5
4650,tt0197311,1
4651,tt0344854,34
4652,tt0374036,1
4653,tt0437179,14
4654,tt0295605,0
4655,tt0144142,5
4656,tt1430836,2
4657,tt1620446,4
4658,tt0345549,4
4659,tt0117773,2
4660,tt0287364,1
4661,tt0498380,40
4662,tt0486051,10
4663,tt0214878,5
4664,tt3169000,3
4665,tt0405271,1
4666,tt0496319,3
4667,tt0390418,4
4668,tt0219519,5
4669,tt1823159,4
4670,tt0181547,2
4671,tt0337961,5
4672,tt0037884,22
4673,tt0348853,3
4674,tt0430431,14
4675,tt0210065,9
4676,tt0114086,11
4677,tt0084628,9
4678,tt0369330,0
4679,tt1143105,0
4680,tt0416675,3
4681,tt0436331,16
4682,tt0147192,1
4683,tt1216300,4
4684,tt0048261,16
4685,tt1638002,28
4686,tt0806686,7
4687,tt0420291,4
4688,tt0151734,2
4689,tt0409301,1
4690,tt0141105,3
4691,tt0360016,2
4692,tt0285599,2
4693,tt0887971,10
4694,tt1003023,2
4695,tt1093836,2
4696,tt0416220,6
4697,tt0434292,5
4698,tt0436728,1
4699,tt0251110,5
4700,tt1179781,4
4701,tt0783695,2
4702,tt0211714,2
4703,tt0342882,2
4704,tt1183251,17
4705,tt6772950,13
4706,tt0395169,19
4707,tt0454824,19
4708,tt0270688,2
4709,tt0250125,1
4710,tt1192620,7
4711,tt0191074,3
4712,tt0276951,1
4713,tt1095001,2
4714,tt1276996,1
4715,tt0375911,2
4716,tt0380366,11
4717,tt0071604,4
4718,tt0109479,3
4719,tt0382019,3
4720,tt0250282,1
4721,tt0479506,3
4722,tt0257215,3
4723,tt1736157,1
4724,tt0804492,4
4725,tt0040367,15
4726,tt0317521,2
4727,tt1506945,1
4728,tt0271395,1
4729,tt0441909,23
4730,tt0472210,1
4731,tt0402577,1
4732,tt0054758,1
4733,tt0479647,11
4734,tt0246870,1
4735,tt0296621,2
4736,tt0177888,1
4737,tt5495040,1
4738,tt0443524,1
4739,tt2569236,4
4740,tt0055082,5
4741,tt0392465,5
4742,tt1104783,1
4743,tt0872318,1
4744,tt0108071,13
4745,tt0124555,1
4746,tt0495060,1
4747,tt0061473,4
4748,tt0395796,1
4749,tt0194138,1
4750,tt0255305,1
4751,tt7479144,5
4752,tt0378284,4
4753,tt0448124,6
4754,tt1223975,3
4755,tt0366517,0
4756,tt0118828,1
4757,tt0269461,3
4758,tt0204839,0
4759,tt0054861,2
4760,tt0302297,7
4761,tt0466460,2
4762,tt0417225,5
4763,tt0197384,6
4764,tt0179473,3
4765,tt0119054,3
4766,tt0168950,1
4767,tt0051504,1
4768,tt0301050,2
4769,tt0377818,21
4770,tt0253063,1
4771,tt0368774,5
4772,tt0412919,2
4773,tt0465203,13
4774,tt1213832,1
4775,tt0475298,3
4776,tt0387892,5
4777,tt0483812,2
4778,tt0120018,2
4779,tt0336910,2
4780,tt0133412,5
4781,tt1037090,4
4782,tt0350193,14
4783,tt0928413,3
4784,tt0369523,1
4785,tt0460740,21
4786,tt0398830,1
4787,tt0427954,21
4788,tt3476480,2
4789,tt0846668,1
4790,tt2281205,2
4791,tt0158033,3
4792,tt1202566,1
4793,tt0239695,2
4794,tt0297721,6
4795,tt1324078,3
4796,tt0366721,2
4797,tt0450470,2
4798,tt1339268,2
4799,tt0472186,2
4800,tt0219965,18
4801,tt1351186,6
4802,tt0024844,7
4803,tt0410549,3
4804,tt0367859,3
4805,tt0117351,3
4806,tt0417791,5
4807,tt0107401,1
4808,tt0202077,1
4809,tt0447016,1
4810,tt0497972,18
4811,tt0492463,3
4812,tt0480001,1
4813,tt0164917,23
4814,tt0431827,2
4815,tt1079980,3
4816,tt0168912,2
4817,tt0120584,2
4818,tt0792948,5
4819,tt0401808,4
4820,tt0112462,35
4821,tt0760187,9
4822,tt0383060,11
4823,tt6987652,2
4824,tt0346800,1
4825,tt0400446,1
4826,tt0284880,6
4827,tt0341573,1
4828,tt0399862,6
4829,tt0181786,1
4830,tt0841108,3
4831,tt0351770,1
4832,tt0128648,1
4833,tt0382810,3
4834,tt0425598,3
4835,tt0308055,17
4836,tt1042499,6
4837,tt5198796,4
4838,tt0451221,1
4839,tt0112454,1
4840,tt0457513,30
4841,tt0411323,5
4842,tt0822849,5
4843,tt0414713,1
4844,tt4801232,3
4845,tt0244476,1
4846,tt0841173,1
4847,tt0826547,2
4848,tt0118127,2
4849,tt0790709,3
4850,tt0473037,1
4851,tt0322824,3
4852,tt0365485,18
4853,tt0462477,5
4854,tt0064169,12
4855,tt0411883,2
4856,tt0379158,1
4857,tt0469686,1
4858,tt0445336,5
4859,tt0108334,4
4860,tt0065597,5
4861,tt0938706,2
4862,tt0120894,12
4863,tt0246266,4
4864,tt1007950,1
4865,tt0436978,1
4866,tt0805526,9
4867,tt0210584,3
4868,tt0315459,6
4869,tt1839654,14
4870,tt0450680,5
4871,tt0399465,2
4872,tt0118174,5
4873,tt0478999,6
4874,tt1085515,2
4875,tt0120392,2
4876,tt1152758,3
4877,tt0369294,1
4878,tt0285487,1
4879,tt1284596,1
4880,tt0443691,1
4881,tt0453508,1
4882,tt0430576,9
4883,tt0072913,3
4884,tt0848542,1
4885,tt0267344,1
4886,tt0280696,3
4887,tt0305438,0
4888,tt0312510,0
4889,tt0881909,1
4890,tt6515420,3
4891,tt0806679,2
4892,tt0823219,0
4893,tt1171238,1
4894,tt0133122,12
4895,tt0116592,1
4896,tt0364093,3
4897,tt0892904,1
4898,tt1245369,1
4899,tt0144604,2
4900,tt0363504,2
4901,tt2280378,4
4902,tt0056663,14
4903,tt0478338,1
4904,tt0414993,28
4905,tt0219935,3
4906,tt0111255,22
4907,tt1092004,1
4908,tt0446345,1
4909,tt0117898,8
4910,tt0453494,8
4911,tt0828393,4
4912,tt0446755,25
4913,tt3132094,3
4914,tt0484113,1
4915,tt1489185,1
4916,tt1196707,1
4917,tt0402906,1
4918,tt0176774,1
4919,tt0095016,88
4920,tt0338249,1
4921,tt0448075,9
4922,tt0219405,4
4923,tt0368580,2
4924,tt0038477,4
4925,tt0073198,3
4926,tt0158440,1
4927,tt0461946,2
4928,tt0996966,3
4929,tt0439815,14
4930,tt0176883,1
4931,tt0763304,4
4932,tt0155713,2
4933,tt0449303,4
4934,tt1580346,1
4935,tt0410407,1
4936,tt0076221,8
4937,tt0259981,1
4938,tt0206926,5
4939,tt0855824,5
4940,tt0326208,5
4941,tt0396240,1
4942,tt0245929,6
4943,tt1045889,1
4944,tt0439876,4
4945,tt0376588,1
4946,tt1062965,2
4947,tt0825331,2
4948,tt0186549,2
4949,tt0456549,1
4950,tt0496328,2
4951,tt0401445,33
4952,tt0293685,1
4953,tt0457452,1
4954,tt0051871,1
4955,tt0212772,2
4956,tt0430289,2
4957,tt0830968,2
4958,tt0405676,18
4959,tt0021749,21
4960,tt0090927,18
4961,tt0498329,1
4962,tt0218581,4
4963,tt0419663,2
4964,tt7665476,3
4965,tt1048174,3
4966,tt0070460,12
4967,tt0298238,1
4968,tt0814031,1
4969,tt0490196,6
4970,tt0285727,2
4971,tt0454970,10
4972,tt0264013,2
4973,tt0443506,1
4974,tt0930057,1
4975,tt0473024,3
4976,tt0379402,1
4977,tt0116488,1
4978,tt0443559,18
4979,tt1734433,8
4980,tt1237838,5
4981,tt0404390,23
4982,tt0846425,1
4983,tt0235553,6
4984,tt0960770,2
4985,tt0445054,9
4986,tt0076164,9
4987,tt0439289,16
4988,tt0768183,3
4989,tt1001540,1
4990,tt1137437,2
4991,tt0473444,34
4992,tt0425308,5
4993,tt0287457,7
4994,tt0492488,1
4995,tt0117365,1
4996,tt0477731,5
4997,tt0219210,1
4998,tt0243483,1
4999,tt0362496,1
5000,tt0250617,3
5001,tt0355857,3
5002,tt0456554,13
5003,tt0069995,28
5004,tt0481574,2
5005,tt0949875,1
5006,tt0770814,3
5007,tt0095607,2
5008,tt0259744,1
5009,tt0363290,2
5010,tt1332100,4
5011,tt0120815,51
5012,tt0325030,2
5013,tt0492492,4
5014,tt0135024,8
5015,tt0379926,0
5016,tt3683398,1
5017,tt0388201,1
5018,tt0196002,1
5019,tt0150290,0
5020,tt1452628,17
5021,tt0120271,1
5022,tt0338309,9
5023,tt0354668,5
5024,tt0478126,1
5025,tt0468528,1
5026,tt0420627,2
5027,tt0914382,3
5028,tt0114941,4
